微博id,微博正文,头条文章url,原始图片url,微博视频url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
I47w38HLN,【(Python/R)PDF文件数据抽取】《Extracting Data from PDF File Using Python and R》by Benjamin Obi Tayo http://t.cn/Ai8iISSy  [组图共2张] 原图 ,,无,无,无,2019-08-27 08:49,Mac客户端,60,92,21
I47uI4C3J,【打造产品级推荐系统】《How to create a production-ready Recommender System》by Tirmidzi Faizal Aflahi http://t.cn/Ai8iVFJg pdf:http://t.cn/Ai8iVFiv  [组图共3张] 原图 ,,无,无,无,2019-08-27 08:46,微博 weibo.com,39,87,23
I47sbrzO7,【用内置Tensorboard进一步分析PyTorch模型】《Take a deeper look at your Pytorch model with the new Tensorboard built-in》by Dina Berenbaum http://t.cn/Ai8itos1  [组图共6张] 原图 ,,无,无,无,2019-08-27 08:40,微博 weibo.com,37,67,13
I47oYDmWu,【面向对象编程与神奇的测试驱动开发】《Object-Oriented Programming and the magic of Test-Driven Development》by Florencia Leoni http://t.cn/Ai8iGqbd  [组图共3张] 原图 ,,无,无,无,2019-08-27 08:32,微博 weibo.com,9,20,2
I47jOBObO,【数据科学最佳实践】《Data Science Best Practices》by Leonard Austin http://t.cn/Ai8iyK1i pdf:http://t.cn/Ai8iyK16  [组图共5张] 原图 ,,无,无,无,2019-08-27 08:19,Mac客户端,19,41,9
I46D5fQjt,【Facebook开源超参自动微调的fastText，通过采样探索超参数，用压缩减小模型大小】《Open-sourcing hyperparameter autotuning for fastText | Facebook AI Research》 http://t.cn/Ai8J3p5i ref:http://t.cn/Ai8J3p5J GitHub:http://t.cn/RtaIrwV  原图 ,,无,无,无,2019-08-27 06:34,Mac客户端,43,110,12
I46AbeG99,【用噪声数据训练神经网络的双稳态逻辑损失】《Bi-Tempered Logistic Loss for Training Neural Nets with Noisy Data | Google AI Blog》 http://t.cn/Ai8Ju0ON  [组图共4张] 原图 ,,无,无,无,2019-08-27 06:27,微博 weibo.com,13,36,4
I46rtmRzn,"《Dissent and Rebellion in the House of Commons: A Social Network Analysis of Brexit-Related Divisions in the 57th Parliament》C Intal, T Yasseri [University of Oxford] (2019) http://t.cn/Ai8Jnhdt view:http://t.cn/Ai8Jnhdf  [组图共9张] 原图 ",,无,无,无,2019-08-27 06:05,微博 weibo.com,4,2,0
I46q7btzf,"《Automatic Rodent Brain MRI Lesion Segmentation with Fully Convolutional Networks》J M Valverde, A Shatillo, R d Feo, O Gröhn, A Sierra, J Tohka [University of Eastern Finland & Charles River Discovery Services] (2019) http://t.cn/Ai8JEj0Z view:http://t.cn/Ai8JEj0z  [组图共8张] 原图 ",,无,无,无,2019-08-27 06:02,微博 weibo.com,4,18,3
I46ptg5Aq,"《Onion-Peel Networks for Deep Video Completion》S W Oh, S Lee, J Lee, S J Kim [Yonsei University & Adobe Research] (2019) http://t.cn/Ai8JESIz view:http://t.cn/Ai8JESIA  [组图共9张] 原图 ",,无,无,无,2019-08-27 06:00,微博 weibo.com,3,9,1
I46nk2zx6,"《Wasserstein Distributionally Robust Optimization: Theory and Applications in Machine Learning》D Kuhn, P M Esfahani, V A Nguyen, S Shafieezadeh-Abadeh [EPFL & Delft University of Technology] (2019) http://t.cn/Ai8JRu1g view:http://t.cn/Ai8JRu1B  [组图共7张] 原图 ",,无,无,无,2019-08-27 05:55,微博 weibo.com,18,24,2
I46mrlQzJ,"《AdvHat: Real-world adversarial attack on ArcFace Face ID system》S Komkov, A Petiushko [Lomonosov Moscow State University] (2019) http://t.cn/Ai8JRNa8 view:http://t.cn/Ai8JRNan GitHub:http://t.cn/Ai8JRNaQ  [组图共9张] 原图 ",,无,无,无,2019-08-27 05:53,微博 weibo.com,13,26,5
I46lJ2Ruv,"《From Community to Role-based Graph Embeddings》R A. Rossi, D Jin, S Kim, N K. Ahmed, D Koutra, J B Lee [Adobe Research & University of Michigan & Intel Labs] (2019) http://t.cn/Ai8JRIMw view:http://t.cn/Ai8JRIMZ  [组图共9张] 原图 ",,无,无,无,2019-08-27 05:51,微博 weibo.com,23,19,2
I46klCm6c,"*《UprightNet: Geometry-Aware Camera Orientation Estimation from Single Images》W Xian, Z Li, M Fisher, J Eisenmann, E Shechtman, N Snavely [Cornell University & Adobe Research] (2019) http://t.cn/Ai8J8DEL view:http://t.cn/Ai8J8DE2  [组图共9张] 原图 ",,无,无,无,2019-08-27 05:48,微博 weibo.com,4,11,4
I46iLuTxp,"*《Generating High-Resolution Fashion Model Images Wearing Custom Outfits》G Yildirim, N Jetchev, R Vollgraf, U Bergmann [Zalando Research] (2019) http://t.cn/Ai8J8oWZ view:http://t.cn/Ai8J8oWz  [组图共9张] 原图 ",,无,无,无,2019-08-27 05:44,微博 weibo.com,13,38,7
I46i4F6hq,今日学术视野(2019.8.27) http://t.cn/Ai8J8ciR  ,,无,无,无,2019-08-27 05:42,分享按钮,1,0,0
I46e8Dq5r,早！  原图 ,,无,无,无,2019-08-27 05:32,Mac客户端,34,11,2
I43nHcEZ5,《爱可可老师24小时热门分享(2019.8.26)》  爱可可老师24小时热门分享(2019.8.26)  ,,无,无,无,2019-08-26 22:18,微博 weibo.com,4,4,0
I42H4m6zZ,SOMATIC：洁厕机器人  爱可可-爱生活的微博视频  ,,无,无,无,2019-08-26 20:33,微博视频,43,16,8
I42wYc0EA,语音控制插座，你怎么想？  原图 ,,无,无,无,2019-08-26 20:08,Mac客户端,14,4,12
I42io11hR,惯性 🦕  爱可可-爱生活的微博视频  ,,无,无,无,2019-08-26 19:32,微博视频,56,18,6
I41ZjFdTm,"【StarQuant：综合量化交易回测系统/平台】'StarQuant - a light-weighted, integrated trading/backtesting system/platform' by physercoe GitHub: http://t.cn/Ai8IynaZ  原图 ",,无,无,无,2019-08-26 18:45,Mac客户端,40,67,12
I4148pC25,【Caffe预训练模型库】’Caffe Model Zoo - Caffe Pretrained Models and Prototxt' by Tyan GitHub: http://t.cn/Ai8fP5gy  原图 ,,无,无,无,2019-08-26 16:24,Mac客户端,25,34,11
I40Yg3pRw,"【在Angel平台上运行PyTorch项目】’PyTorch On Angel - arming PyTorch with a powerful Parameter Server, which enable PyTorch to train very big models.' by Angel-ML GitHub: http://t.cn/Ai8taoDh  原图 ",,无,无,无,2019-08-26 16:09,Mac客户端,18,28,2
I40SllLTa,【“帝国时代”引擎的跨平台开源复现】’Chariot - A cross-platform open-source reimplementation of the Age of Empires (1997) engine' by ChariotEngine GitHub: http://t.cn/Ai8Vm6h0  原图 ,,无,无,无,2019-08-26 15:55,Mac客户端,28,29,4
I40NwjH3n,【Over9000优化器及其他优化器实现与比较】’Over9000 optimizer' by mgrankin GitHub: http://t.cn/Ai8VHLOh  原图 ,,无,无,无,2019-08-26 15:43,Mac客户端,14,26,11
I3YjUhiSZ,显微镜🔬USB目镜，莫名喜欢  爱可可-爱生活的微博视频  ,,无,无,无,2019-08-26 09:24,微博视频,42,9,13
I3Yhbfu8B,“原版” E=mc²  原图 ,,无,无,无,2019-08-26 09:18,Mac客户端,69,13,3
I3Y3aepcK,"【论文系统化评审指南(自查清单)】《A Systematic Guide to Reviewing a Manuscript》by James M. Provenzale, Robert J. Stanley  http://t.cn/Ai8q0TBK  原图 ",,无,无,无,2019-08-26 08:43,Mac客户端,22,28,15
I3Y2u1wRb,【CPython源码指南】《Your Guide to the CPython Source Code | Real Python》by Anthony Shaw http://t.cn/Ai8qpuD2  [组图共8张] 原图 ,,无,无,无,2019-08-26 08:42,Mac客户端,34,52,15
I3Y1vr7Kg,【面向数据科学及其他领域的Python/Jupyter实践】《Practical Python and Jupyter for Data Science and Beyond》by Carol Willing http://t.cn/Ai8qN0MA  [组图共3张] 原图 ,,无,无,无,2019-08-26 08:39,Mac客户端,27,50,12
I3XWNq590,【数据科学免费教程库】”Data Science Tutorial Library - 370+ Free Tutorials” http://t.cn/Ai8qoPNC  原图 ,,无,无,无,2019-08-26 08:28,Mac客户端,37,53,12
I3XQ7rltJ,《The Transformer: Attention Is All You Need》by Rachel Lea Ballantyne Draelos http://t.cn/Ai8qiZjk pdf:http://t.cn/Ai8qiZYh  [组图共9张] 原图 ,,无,无,无,2019-08-26 08:11,Mac客户端,61,126,27
I3XMUACaa,【本月热门Python开源项目(2019.8)】《Python Open Source of the Month (v.Aug 2019) - Mybridge - Medium》by Mybridge http://t.cn/Ai8qMf2c  [组图共9张] 原图 ,,无,无,无,2019-08-26 08:03,微博 weibo.com,25,33,11
I3XFV7fDO,【将 Pandas 循环提速71803倍】《How To Make Your Pandas Loop 71803 Times Faster》by Benedikt Droste http://t.cn/Ai8qqWB3  [组图共3张] 原图 ,,无,无,无,2019-08-26 07:46,Mac客户端,71,102,30
I3XDa3nXh,【数据科学基础之概率分布】《Probability Distributions in Data Science》by Pier Paolo Ippolito http://t.cn/Ai8q410X  [组图共8张] 原图 ,,无,无,无,2019-08-26 07:39,微博 weibo.com,52,97,27
I3XB8qzNp,"【用 Python/Panel/Altair/Jupyter Notebook 打造简单时序面板】《How to build a simple time series dashboard in Python with Panel, Altair and a Jupyter Notebook》by Benjamin Cooley http://t.cn/Ai8qyn2Z  [组图共2张] 原图 ",,无,无,无,2019-08-26 07:34,Mac客户端,26,29,10
I3Xbrt84w,"《ViCo: Word Embeddings from Visual Co-occurrences》T Gupta, A Schwing, D Hoiem [University of Illinois at Urbana Champaign] (2019) http://t.cn/Ai8G1zyF view:http://t.cn/Ai8G1zyk Home:http://t.cn/Ai8G1zUG  [组图共9张] 原图 ",,无,无,无,2019-08-26 06:31,微博 weibo.com,15,27,5
I3X1NFdLm,"《Neural Plasticity Networks》Y Li, S Ji [Georgia State University] (2019) http://t.cn/Ai8GEijH view:http://t.cn/Ai8GEijQ  [组图共9张] 原图 ",,无,无,无,2019-08-26 06:07,微博 weibo.com,8,11,2
I3WQuu4gr,"《Deep Slice Interpolation via Marginal Super-Resolution, Fusion and Refinement》C Peng, W Lin, H Liao, R Chellappa, S. K Zhou [The University of Maryland & University of Rochester & Chinese Academy of Sciences] (2019) http://t.cn/Ai8GTrHh view:http://t.cn/Ai8GTrHv  [组图共9张] 原图 ",,无,无,无,2019-08-26 05:39,微博 weibo.com,8,19,1
I3WMY5aht,"《Differentiable Soft Quantization: Bridging Full-Precision and Low-Bit Neural Networks》R Gong, X Liu, S Jiang, T Li, P Hu, J Lin, F Yu, J Yan [Beihang University & SenseTime Group Limited] (2019) http://t.cn/Ai8GlVFG view:http://t.cn/Ai8GlVFq  [组图共9张] 原图 ",,无,无,无,2019-08-26 05:31,微博 weibo.com,7,13,4
I3WMglN1B,"《A Neural Network for Semi-Supervised Learning on Manifolds》A Genkin, A M. Sengupta, D Chklovskii [NYU Langone Medical Center & Flatiron Institute] (2019) http://t.cn/Ai8GY6vI view:http://t.cn/Ai8GY6vV  [组图共7张] 原图 ",,无,无,无,2019-08-26 05:29,微博 weibo.com,9,17,4
I3WLjfPxy,"《A synthetic approach to Markov kernels, conditional independence, and theorems on sufficient statistics》T Fritz  (2019) http://t.cn/Ai8GYwW3 view:http://t.cn/Ai8GYwWn  原图 ",,无,无,无,2019-08-26 05:26,微博 weibo.com,2,7,0
I3WIkifrJ,"《Visualizing and Understanding the Effectiveness of BERT》Y Hao, L Dong, F Wei, K Xu [Beihang University & Microsoft Research] (2019) http://t.cn/Ai8GjyMC view:http://t.cn/Ai8GjyMH  [组图共9张] 原图 ",,无,无,无,2019-08-26 05:19,微博 weibo.com,17,37,6
I3WGsa04R,"《Universal Adversarial Triggers for NLP》E Wallace, S Feng, N Kandpal, M Gardner, S Singh [Allen Institute for Artificial Intelligence & University of Maryland & University of California, Irvine] (2019) http://t.cn/Ai8GlOxW view:http://t.cn/Ai8GlOxY GitHub:http://t.cn/Ai8GlOxO  [组图共9张] 原图 ",,无,无,无,2019-08-26 05:15,微博 weibo.com,7,15,7
I3WDF2Fpv,早！  原图 ,,无,无,无,2019-08-26 05:08,Mac客户端,90,21,11
I3TXC3sp1,晚安~   爱可可-爱生活的微博视频  ,,无,无,无,2019-08-25 22:19,微博视频,49,13,0
I3TX6qKBF,《爱可可老师24小时热门分享(2019.8.25)》  爱可可老师24小时热门分享(2019.8.25)  ,,无,无,无,2019-08-25 22:17,微博 weibo.com,5,3,1
I3TTBecGZ,贴心~ 💗  原图 ,,无,无,无,2019-08-25 22:09,Mac客户端,35,4,8
I3RkMg2vU,【Python数字信号处理包】’Pyo - Python DSP module - Python DSP module' by Olivier Bélanger GitHub: http://t.cn/Ai8Lpixz  原图 ,,无,无,无,2019-08-25 15:37,Mac客户端,38,58,11
I3Rh5xL7x,'Mario: Shell pipes in Python - Powerful Python pipelines for your shell' GitHub: http://t.cn/Ai8LSnT2  原图 ,,无,无,无,2019-08-25 15:28,Mac客户端,8,15,1
I3RgEolLx,【基于依存句法的开放域文本知识三元组抽取和知识库构建】'open-entity-relation-extraction - Knowledge triples extraction and knowledge base construction based on dependency syntax for open domain text.' by lemonhu GitHub: http://t.cn/Ai8LSUx4  原图 ,,无,无,无,2019-08-25 15:27,Mac客户端,28,57,13
I3Qtp6mAz,“双下降”风险曲线：为偏差-方差权衡曲线补上“后半程” src:《Reconciling modern machine learning and the bias-variance trade-off》http://weibo.com/1402400261/HaMmZspXb  原图 ,,无,无,无,2019-08-25 13:26,Mac客户端,20,28,1
I3Qbpzbcs,Adam vs. RAdam via:Remy  原图 ,,无,无,无,2019-08-25 12:42,Mac客户端,77,69,16
I3Pbj4n0k,又到了分别的时候…… 😢😂  原图 ,,无,无,无,2019-08-25 10:09,Mac客户端,35,17,1
I3P0t4mX3,tar.gz 文件压缩/解压参数发飙记忆法   原图 ,,无,无,无,2019-08-25 09:42,Mac客户端,60,48,11
I3OW2xxEV,维维亚尼定理(Viviani's theorem)：等边三角形内任意一点跟三边的垂直距离之和，等于三角形的高  via:Fermat's Library  原图 ,,无,无,无,2019-08-25 09:31,Mac客户端,66,36,6
I3OEFsF3c,《本周论文关注榜(2019.8.25)》  本周论文关注榜(2019.8.25)  ,,无,无,无,2019-08-25 08:48,微博 weibo.com,6,6,0
I3OBkEcfy,【利用Kaggle平台开展数据科学工作】《Using Kaggle for your Data Science Work》by Andrew Picart http://t.cn/Ai8ZNtmu  [组图共2张] 原图 ,,无,无,无,2019-08-25 08:40,Mac客户端,31,37,8
I3Oze4tX5,【Kaggle参赛入门经验】《How I Got Started With Kaggle Competitions (It’s Not That Hard)》by Rob Mulla http://t.cn/Ai8Z9v76  [组图共6张] 原图 ,,无,无,无,2019-08-25 08:35,Mac客户端,48,60,19
I3Oyd7Rg2,【短文本主题建模】《Short Text Topic Modeling》by Matyas Amrouche http://t.cn/Ai8ZKv7I  [组图共3张] 原图 ,,无,无,无,2019-08-25 08:32,微博 weibo.com,42,70,9
I3Ow0yRgG,【神经网络进阶】《Advanced Topics in Neural Networks》by Matthew Stewart http://t.cn/Ai8ZaHGL  [组图共9张] 原图 ,,无,无,无,2019-08-25 08:27,微博 weibo.com,39,81,16
I3OsEgUpc,【Python推荐系统：基于内容的过滤】《Recommender Systems with Python — Part I: Content-Based Filtering》by Nikita Sharma http://t.cn/Ai8ZJuMG  [组图共3张] 原图 ,,无,无,无,2019-08-25 08:19,微博 weibo.com,35,54,14
I3OpvesEr,【什么样的AI值得信任？什么样的AI有用？】《When is AI trustworthy? When is AI useful?》by Andrew E Brereton http://t.cn/Ai8ZMUts  [组图共8张] 原图 ,,无,无,无,2019-08-25 08:11,微博 weibo.com,12,23,4
I3OndEjBX,【算法艺术“创作”会超越人类吗】《Supercreativity》by Serafim Batzoglou http://t.cn/Ai8ZfWfZ  [组图共9张] 原图 ,,无,无,无,2019-08-25 08:05,微博 weibo.com,18,19,3
I3OlslXk5,【用 CuPy 将 Numpy 提速700倍】《Here’s how to use CuPy to make Numpy 700X faster》by George Seif http://t.cn/Ai8ZV6wU  原图 ,,无,无,无,2019-08-25 08:01,Mac客户端,45,93,25
I3NXujCEA,"《Online Continual Learning with Maximally Interfered Retrieval》R Aljundi, L Caccia, E Belilovsky, M Caccia, L Charlin, T Tuytelaars [KU Leuven & Mila] (2019) http://t.cn/Ai8Z7bXV view:http://t.cn/Ai8Z7bXf  [组图共9张] 原图 ",,无,无,无,2019-08-25 07:02,微博 weibo.com,8,15,4
I3NVeykve,"《Automatic and Simultaneous Adjustment of Learning Rate and Momentum for Stochastic Gradient Descent》T Lancewicki, S Kopru [eBay] (2019) http://t.cn/Ai8ZPnhv view:http://t.cn/Ai8ZPnhh  [组图共9张] 原图 ",,无,无,无,2019-08-25 06:56,微博 weibo.com,11,21,1
I3NRdu8cL,"《Detecting abnormalities in resting-state dynamics: An unsupervised learning approach》M Khosla, K Jamison, A Kuceyeski, M R. Sabuncu [Cornell University & Weill Cornell Medical College] (2019) http://t.cn/Ai8zsjOv view:http://t.cn/Ai8zsjO7  [组图共9张] 原图 ",,无,无,无,2019-08-25 06:46,微博 weibo.com,9,17,1
I3NNtt3Ge,"《Noise Flow: Noise Modeling with Conditional Normalizing Flows》A Abdelhamed, M A. Brubaker, M S. Brown [York University & Borealis AI & Samsung AI Center] (2019) http://t.cn/Ai8zkRM4 view:http://t.cn/Ai8zkRMb GitHub:http://t.cn/Ai8zkRMG  [组图共9张] 原图 ",,无,无,无,2019-08-25 06:37,微博 weibo.com,7,20,1
I3NJF5w5b,"《Two Decades of Network Science as seen through the co-authorship network of network scientists》R Molontay, M Nagy [Budapest University of Technology and Economics] (2019) http://t.cn/Ai8zegqP view:http://t.cn/Ai8zegqh  [组图共9张] 原图 ",,无,无,无,2019-08-25 06:28,微博 weibo.com,10,13,4
I3Nw68SRt,"《Pushing the Limits of Low-Resource Morphological Inflection》A Anastasopoulos, G Neubig [CMU] (2019) http://t.cn/Ai8z17e6 view:http://t.cn/Ai8z17ei GitHub:http://t.cn/Ai8z17eK  [组图共9张] 原图 ",,无,无,无,2019-08-25 05:54,微博 weibo.com,4,3,0
I3Nvt7cWy,"《More unlabelled data or label more data? A study on semi-supervised laparoscopic image segmentation》Y Fu, M R. Robu, B Koo, C Schneider, S v Laarhoven, D Stoyanov, B Davidson, M J. Clarkson, Y Hu [University College London] (2019) http://t.cn/Ai8z33so view:http://t.cn/Ai8z33sC  [组图共9张] 原图 ",,无,无,无,2019-08-25 05:53,微博 weibo.com,9,14,6
I3NrBcuMX,"《Playing magic tricks to deep neural networks untangles human deception》R Zaghi-Lara, M Á Gea, J Camí, L M. Martínez, A Gomez-Marin [Instituto de Neurociencias CSIC-UMH & Teatro Encantado & Universitat Pompeu Fabra] (2019) http://t.cn/Ai8zuSW7 view:http://t.cn/Ai8zuSWz  [组图共3张] 原图 ",,无,无,无,2019-08-25 05:43,微博 weibo.com,7,4,0
I3NqrnWFD,"《Continuous Relaxation of Symbolic Planner for One-Shot Imitation Learning》D Huang, D Xu, Y Zhu, A Garg, S Savarese, L Fei-Fei, J C Niebles [Stanford University] (2019) http://t.cn/Ai8zuZpg view:http://t.cn/Ai8zuZpD  [组图共9张] 原图 ",,无,无,无,2019-08-25 05:40,微博 weibo.com,3,7,1
I3NpJlf3r,《The History of Digital Spam》E Ferrara [University of Southern California] (2019) http://t.cn/Ai8zm110 view:http://t.cn/Ai8zm11p  [组图共7张] 原图 ,,无,无,无,2019-08-25 05:39,微博 weibo.com,2,3,0
I3NoRhbP4,"*《Applying machine learning optimization methods to the production of a quantum gas》A J. Barker, H Style, K Luksch, S Sunami, D Garrick, F Hill, C J. Foot, E Bentine [University of Oxford & DeepMind] (2019) http://t.cn/Ai8zmpPT view:http://t.cn/Ai8zmpPl  [组图共9张] 原图 ",,无,无,无,2019-08-25 05:36,微博 weibo.com,10,4,1
I3Nl9FDf4,早！  原图 ,,无,无,无,2019-08-25 05:27,Mac客户端,37,7,7
I3Kr0pF9H,《爱可可老师24小时热门分享(2019.8.24)》  爱可可老师24小时热门分享(2019.8.24)  ,,无,无,无,2019-08-24 22:03,微博 weibo.com,4,1,1
I3Im0jJpD,现在的会大多是这样结束的：“好吧，得给下面的会腾地儿了” via:Bryan Haggerty  原图 ,,无,无,无,2019-08-24 16:46,Mac客户端,32,2,0
I3IgICSl5,几篇论文实现代码：《Progressive Face Super-Resolution via Attention to Facial Landmark》(BMVC 2019) GitHub: http://t.cn/Ai8vy1Wc《Instance Enhancement Batch Normalization: an Adaptive Regulator of Batch Noise》GitHub:http://t.cn/Ai8vy1Wz《Attentive Normalization》GitHub:http://t.cn/Ai8vy1WV《Neural Processes》GitHub:http://t.cn/ESOiI32《Consensus-Driven Propagation in Massive Unlabeled Data for Face Recognition》(ECCV 2018) GitHub: http://t.cn/Ai8vy1WM《GANimation: Anatomically-aware FacialAnimation from a Single Image》(ECCV 2018) GitHub:http://t.cn/Ai8vy1Wx《Beyond Part Models: Person Retrieval with Refined Part Pooling》(ECCV 2018) GitHub:http://t.cn/Ai8vy1Wh [组图共6张] 原图 ,,无,无,无,2019-08-24 16:33,Mac客户端,29,49,12
I3I8AbRpZ,【GPU加速的生物序列分析库】'Clara Genomics Analysis - SDK for GPU accelerated genome assembly and analysis' by clara-genomics GitHub: http://t.cn/Ai0rIW6a  原图 ,,无,无,无,2019-08-24 16:13,Mac客户端,15,14,2
I3I3m2cyv,【Python增强SQLite库】’SuperSQLite - A supercharged SQLite library for Python' by Plasticity GitHub: http://t.cn/AiQsdAfp  原图 ,,无,无,无,2019-08-24 16:00,Mac客户端,22,43,9
I3GJSkDqO,“Jupyter 6.0.1 released” http://t.cn/AiQFcCRb pip install notebook --upgrade or conda upgrade notebook  原图 ,,无,无,无,2019-08-24 12:39,Mac客户端,12,12,3
I3GFyyiBp,“Ralamb optimizer (RAdam + LARS trick)” by Federico Andres Lois GitHub:http://t.cn/AiQF4hHW  ,,无,无,无,2019-08-24 12:28,Mac客户端,16,20,6
I3FPVylKv,再来一碗费曼鸡汤：• 别妄图全知全能；• 别担心别人怎么想；• 想成为谁不重要，要做什么才重要；• 有幽默感，诚实说话；• 把自己会的倾囊教给别人  原图 ,,无,无,无,2019-08-24 10:21,Mac客户端,190,91,12
I3FMFrINF,【TensorFlow 2.0.0-rc0 发布】’TensorFlow 2.0.0-rc0 - Pre-release' GitHub: http://t.cn/AiQDeQQK  原图 ,,无,无,无,2019-08-24 10:13,Mac客户端,23,39,2
I3FLP7NDa,【撰写论文常用英语短语】《English for Writing Research Papers Useful Phrases》http://t.cn/AiQDgRPP  原图 ,,无,无,无,2019-08-24 10:11,Mac客户端,53,109,24
I3Fn6mCuD,"【数据科学家都应该了解的五种图算法】《Data Scientists, The 5 Graph Algorithms that you should know》by Rahul Agarwal http://t.cn/AiQDJzxH  [组图共8张] 原图 ",,无,无,无,2019-08-24 09:10,微博 weibo.com,91,123,18
I3FbNaFPV,《爱可可老师一周论文精选(2019.8.24)》  爱可可老师一周论文精选(2019.8.24)  ,,无,无,无,2019-08-24 08:42,微博 weibo.com,6,10,0
I3FazyLcE,《爱可可老师一周热门分享(2019.8.24)》  爱可可老师一周热门分享(2019.8.24)  ,,无,无,无,2019-08-24 08:39,微博 weibo.com,12,10,1
I3EYvojEI,【xBD数集：面向灾害评估的高分辨率标注卫星图像数据集】“xBD Dataset - Annotated high-resolution satellite imagery for building damage assessment”  http://t.cn/AiQedkhH ref:http://t.cn/AiQedkhY  [组图共4张] 原图 ,,无,无,无,2019-08-24 08:10,Mac客户端,31,59,15
I3EX22ltN,【聊天机器人及相关研究文献笔记】’Chatbot and Related Research Paper Notes with Images' by Richard Csaky GitHub: http://t.cn/RdTgluT  [组图共9张] 原图 ,,无,无,无,2019-08-24 08:06,Mac客户端,38,75,10
I3EST1c3e,"【让Transformer网络更简单更高效】《Making Transformer networks simpler and more efficient》by Sainbayar Sukhbaatar, Armand Joulin  http://t.cn/AiQe3BlV paper:《Adaptive Attention Span in Transformers》 http://t.cn/AiOFBv1p 《Augmenting Self-attention with Persistent Memory》http://t.cn/Ai0BDnNG GitHub: http://t.cn/AiOepvi7 [组图共3张] 原图 ",,无,无,无,2019-08-24 07:56,Mac客户端,33,74,12
I3EfAnDMS,"《Deconstructing Blockchains: A Comprehensive Survey on Consensus, Membership and Structure》C Natoli, J Yu, V Gramoli, P Esteves-Verissimo [University of Sydney & Monash University & University of Luxembourg] (2019) http://t.cn/AiQeap5t view:http://t.cn/AiQeap5b  [组图共9张] 原图 ",,无,无,无,2019-08-24 06:19,微博 weibo.com,10,12,1
I3EdFwZam,"《Implications of Quantum Computing for Artificial Intelligence alignment research》J Sevilla, P Moreno [Oxford University & Universidad Complutense Madrid] (2019) http://t.cn/AiQeX8fG view:http://t.cn/AiQeX8ft  [组图共2张] 原图 ",,无,无,无,2019-08-24 06:14,微博 weibo.com,8,6,2
I3E9mpUYA,"《The compositionality of neural networks: integrating symbolism and connectionism》D Hupkes, V Dankers, M Mul, E Bruni [University of Amsterdam & University of Pompeu Fabra] (2019) http://t.cn/AiQeieCj view:http://t.cn/AiQeieCO GitHub:http://t.cn/AiQeieCl  [组图共9张] 原图 ",,无,无,无,2019-08-24 06:04,微博 weibo.com,8,8,2
I3E1JnDHF,今日学术视野(2019.8.24) http://t.cn/AiQex2CE  ,,无,无,无,2019-08-24 05:45,分享按钮,2,0,1
I3DYGgaE1,早！  原图 ,,无,无,无,2019-08-24 05:37,Mac客户端,40,6,4
I3AYJCF91,晚安~   爱可可-爱生活的微博视频  ,,无,无,无,2019-08-23 21:59,微博视频,33,3,2
I3AYiqexw,《爱可可老师24小时热门分享(2019.8.23)》  爱可可老师24小时热门分享(2019.8.23)  ,,无,无,无,2019-08-23 21:58,微博 weibo.com,4,1,0
I3ACj1223,【Oculus Insight VR系统：最新视觉算法 + 实时 SLAM = 不受限Oculus Quest头戴设别全新VR沉浸体验】《Powered by AI: Oculus Insight》http://t.cn/AiQdvH4f  爱可可-爱生活的微博视频  ,,无,无,无,2019-08-23 21:04,微博视频,34,44,6
I3AzGvdNX,【用 GitHub Classroom 进行统计学教学】《Using GitHub Classroom To Teach Statistics》 http://t.cn/AiQrFvim  [组图共2张] 原图 ,,无,无,无,2019-08-23 20:57,Mac客户端,25,107,7
I3Avx77AC,垃圾分类？有乌鸦就够了   爱可可-爱生活的微博视频  ,,无,无,无,2019-08-23 20:47,微博视频,25,6,2
I3zGzskdX,【信息图：科研写作技巧】《Research Writing Tips》  原图 ,,无,无,无,2019-08-23 18:42,Mac客户端,35,32,12
I3zFe5WHu,"【基于肿瘤生物学数据的特征选择方法讨论(40种)】《Rank the Features, now rank again》by Henry Heberle http://t.cn/AiQBr3aA  [组图共9张] 原图 ",,无,无,无,2019-08-23 18:38,微博 weibo.com,40,72,14
I3zfti94S,"【停不下来、写到High的文本编辑器：停五秒，就删稿】’The Most Dangerous Writing App - If you stop typing for more than five seconds, all progress will be lost.' by Manuel Ebert http://t.cn/AiQBqVcq GitHub: http://t.cn/AiQBqVcG  原图 ",,无,无,无,2019-08-23 17:35,Mac客户端,31,36,10
I3z215BEy,【R语言生成式艺术】’generativeart - Create Generative Art with R' by Katharina Brunner GitHub: http://t.cn/E2rh5gu  原图 ,,无,无,无,2019-08-23 17:02,Mac客户端,25,25,2
I3yZcsqGa,【用Python绘制华夫饼图(Waffle Charts)】’PyWaffle - Make Waffle Charts in Python' by Guangyang Li GitHub: http://t.cn/AiQ1ByGI  [组图共5张] 原图 ,,无,无,无,2019-08-23 16:55,Mac客户端,14,27,8
I3wDr7wSb,"【更快、更好的优化器：RAdam + LookAhead】《New Deep Learning Optimizer, Ranger: Synergistic combination of RAdam + LookAhead for the best of both.》by Less Wright http://t.cn/AiQmGuOV  [组图共9张] 原图 ",,无,无,无,2019-08-23 10:56,微博 weibo.com,35,101,15
